时间,设备编号,顶板离层速率,锚杆轴力增量,锚索轴力增量,支架阻力,涌水量,微震能量,距水体/岩溶体距离,数据质量,风险等级
2025/11/14 4:28,监测1,2.85,4.75,4.76,0.67,36.61,361.57,-78.31,正常,较大风险
2025/11/14 4:25,监测1,0,0,0,0.56,14.72,126.33,-78.32,正常,一般风险
2025/11/14 4:23,监测1,0,0,0,0.54,16.77,131.37,-78.33,正常,一般风险
2025/11/14 4:21,监测1,0,0,0,0.55,14.32,120.88,-78.35,正常,一般风险
2025/11/14 4:18,监测1,0,0,0,0.58,18.55,133.88,-78.36,正常,一般风险
2025/11/14 4:16,监测1,2.69,4.48,4.5,0.67,36.3,398.14,-78.37,正常,较大风险
2025/11/14 4:14,监测1,0,0,0,0.57,14.53,115.45,-78.38,正常,一般风险
2025/11/14 4:12,监测1,0,0,0,0.56,15.09,132.25,-78.4,正常,一般风险
2025/11/14 4:09,监测1,0,0,0,0.57,13.61,122.35,-78.41,正常,一般风险
2025/11/14 4:07,监测1,0,0,0,0.54,16.84,78.16,-78.42,正常,一般风险
2025/11/14 4:05,监测1,0,0,0,0.58,16.84,105.61,-78.43,正常,一般风险
2025/11/14 4:03,监测1,0,0,0,0.58,18.75,91.82,-78.45,正常,一般风险
2025/11/14 4:00,监测1,0,0,0,0.56,16.8,84.9,-78.46,正常,一般风险
2025/11/14 3:58,监测1,0,0,0,0.58,16.51,85.39,-78.47,正常,一般风险
2025/11/14 3:56,监测1,2.78,4.63,4.68,0.68,36.78,360.48,-78.48,正常,较大风险
2025/11/14 3:52,监测1,0,0,0,0.57,19.84,81.14,-78.5,正常,一般风险
2025/11/14 3:50,监测1,0,0,0,0.57,16.72,101.97,-78.51,正常,一般风险
2025/11/14 3:48,监测1,0,0,0,0.58,18.85,100.51,-78.52,正常,一般风险
2025/11/14 3:46,监测1,0,0,0,0.56,16.19,94.47,-78.53,正常,一般风险
2025/11/14 3:43,监测1,0,0,0,0.56,14.21,88.36,-78.55,正常,一般风险
2025/11/14 3:41,监测1,0,0,0,0.55,16.92,130.63,-78.56,正常,一般风险
2025/11/14 3:39,监测1,0,0,0,0.57,12.75,79.06,-78.57,正常,一般风险
2025/11/14 3:36,监测1,2.68,4.47,4.54,0.67,35.46,377.31,-78.58,正常,较大风险
2025/11/14 3:34,监测1,0,0,0,0.57,14,81,-78.6,正常,一般风险
2025/11/14 3:32,监测1,0,0,0,0.54,12.6,79.2,-78.61,正常,一般风险
2025/11/14 3:30,监测1,0,0,0,0.58,17.06,126.02,-78.62,正常,一般风险
2025/11/14 3:27,监测1,0,0,0,0.55,16.31,122.22,-78.63,正常,一般风险
2025/11/14 3:25,监测1,0,0,0,0.55,19.84,92.91,-78.65,正常,一般风险
2025/11/14 3:23,监测1,0,0,0,0.55,13.26,99.99,-78.66,正常,一般风险
2025/11/14 3:20,监测1,0,0,0,0.55,17.33,104.44,-78.67,正常,一般风险
2025/11/14 3:18,监测1,0,0,0,0.58,18.32,99.9,-78.68,正常,一般风险
2025/11/14 3:16,监测1,0,0,0,0.54,16.76,94.22,-78.7,正常,一般风险
2025/11/14 3:14,监测1,0,0,0,0.56,16.1,94.17,-78.71,正常,一般风险
2025/11/14 3:11,监测1,0,0,0,0.57,14.62,94.33,-78.72,正常,一般风险
2025/11/14 3:09,监测1,0,0,0,0.55,17.67,100.87,-78.73,正常,一般风险
2025/11/14 3:06,监测1,0,0,0,0.58,12.63,130.71,-78.75,正常,一般风险
2025/11/14 3:03,监测1,0,0,0,0.58,14.5,109.86,-78.76,正常,一般风险
2025/11/14 3:01,监测1,0,0,0,0.55,15.35,93.78,-78.77,正常,一般风险
2025/11/14 2:59,监测1,0,0,0,0.55,12.96,121.67,-78.78,正常,一般风险
2025/11/14 2:57,监测1,2.7,4.5,4.61,0.67,33.24,376.65,-78.8,正常,较大风险
2025/11/14 2:54,监测1,0,0,0,0.57,18.47,119.61,-78.81,正常,一般风险
2025/11/14 2:52,监测1,0,0,0,0.55,19.43,126.62,-78.82,正常,一般风险
2025/11/14 2:50,监测1,2.69,4.48,4.6,0.65,36.43,348.9,-78.83,正常,较大风险
2025/11/14 2:48,监测1,2.84,4.73,4.86,0.67,36.59,402.7,-78.85,正常,较大风险
2025/11/14 2:45,监测1,0,0,0,0.56,17.97,81.92,-78.86,正常,一般风险
2025/11/14 2:43,监测1,0,0,0,0.56,15.85,82.94,-78.87,正常,一般风险
2025/11/14 2:41,监测1,2.81,4.68,4.82,0.67,37.28,374.88,-78.88,正常,较大风险
2025/11/14 2:38,监测1,0,0,0,0.55,17.61,78.59,-78.9,正常,一般风险
2025/11/14 2:36,监测1,0,0,0,0.55,18.5,100.81,-78.91,正常,一般风险
2025/11/14 2:34,监测1,0,0,0,0.57,18.34,106.86,-78.92,正常,一般风险
2025/11/14 2:32,监测1,0,0,0,0.54,13.01,87.42,-78.93,正常,一般风险
2025/11/14 2:29,监测1,2.71,4.52,4.66,0.69,36.1,363.63,-78.95,正常,较大风险
2025/11/14 2:27,监测1,2.73,4.55,4.69,0.68,35.52,422.51,-78.96,正常,较大风险
2025/11/14 2:25,监测1,0,0,0,0.55,15.17,121.64,-78.97,正常,一般风险
2025/11/13 23:17,监测1,0,0,0,0.55,19.3,122.09,-78.98,正常,一般风险
2025/11/13 23:14,监测1,0,0,0,0.56,19.04,96.9,-79,正常,一般风险
2025/11/13 23:12,监测1,2.84,4.73,4.89,0.67,38.71,428.65,-79.01,正常,较大风险
2025/11/13 23:09,监测1,2.88,4.8,4.96,0.69,37.2,400.98,-79.02,正常,较大风险
2025/11/13 23:07,监测1,0,0,0,0.56,19.51,91.11,-79.03,正常,一般风险
2025/11/13 23:05,监测1,2.71,4.52,4.67,0.69,37.44,416.35,-79.05,正常,较大风险
2025/11/13 23:02,监测1,2.7,4.5,4.66,0.69,37.74,357.61,-79.06,正常,较大风险
2025/11/13 23:00,监测1,0,0,0,0.55,19.2,116.52,-79.07,正常,一般风险
2025/11/13 22:58,监测1,2.85,4.75,4.92,0.68,37.72,429.81,-79.08,正常,较大风险
2025/11/13 22:56,监测1,0,0,0,0.56,18.09,77.39,-79.1,正常,一般风险
2025/11/13 22:53,监测1,2.89,4.82,4.99,0.68,37.97,383.7,-79.11,正常,较大风险
2025/11/13 22:51,监测1,0,0,0,0.58,14.65,88.8,-79.12,正常,一般风险
2025/11/13 22:49,监测1,0,0,0,0.54,16.91,116.89,-79.13,正常,一般风险
2025/11/13 22:47,监测1,2.7,4.5,4.67,0.68,36.02,366.22,-79.15,正常,较大风险
2025/11/13 22:44,监测1,0,0,0,0.57,16.58,106.78,-79.16,正常,一般风险
2025/11/13 22:42,监测1,0,0,0,0.55,17.66,91.17,-79.17,正常,一般风险
2025/11/13 22:40,监测1,0,0,0,0.54,18.05,114.4,-79.18,正常,一般风险
2025/11/13 22:37,监测1,2.82,4.7,4.88,0.69,33.74,399.47,-79.2,正常,较大风险
2025/11/13 22:35,监测1,2.86,4.77,4.95,0.68,36.03,361.42,-79.21,正常,较大风险
2025/11/13 22:33,监测1,0,0,0,0.55,15.35,111.12,-79.22,正常,一般风险
2025/11/13 22:31,监测1,0,0,0,0.57,17.88,91.57,-79.23,正常,一般风险
2025/11/13 22:27,监测1,0,0,0,0.58,19.09,97.03,-79.25,正常,一般风险
2025/11/13 22:25,监测1,0,0,0,0.55,16.34,87.11,-79.26,正常,一般风险
2025/11/13 22:23,监测1,2.72,4.53,4.71,0.66,32.58,356.73,-79.27,正常,较大风险
2025/11/13 22:20,监测1,0,0,0,0.56,19.12,105.92,-79.28,正常,一般风险
2025/11/13 22:18,监测1,0,0,0,0.56,19.84,88.73,-79.3,正常,一般风险
2025/11/13 22:16,监测1,2.87,4.78,4.97,0.69,33.7,419.21,-79.31,正常,较大风险
2025/11/13 22:14,监测1,0,0,0,0.55,18.52,104.47,-79.32,正常,一般风险
2025/11/13 22:11,监测1,0,0,0,0.56,14.59,78.13,-79.33,正常,一般风险
2025/11/13 22:09,监测1,0,0,0,0.55,18.78,127.43,-79.35,正常,一般风险
2025/11/13 22:07,监测1,0,0,0,0.55,19.93,107.36,-79.36,正常,一般风险
2025/11/13 22:05,监测1,2.73,4.55,4.73,0.68,32.6,367.48,-79.37,正常,较大风险
2025/11/13 22:02,监测1,2.71,4.52,4.7,0.66,38.13,359.91,-79.38,正常,较大风险
2025/11/13 22:00,监测1,2.87,4.78,4.97,0.69,38.75,358.93,-79.4,正常,较大风险
2025/11/13 21:58,监测1,0,0,0,0.58,16.51,133.94,-79.41,正常,一般风险
2025/11/13 21:55,监测1,2.74,4.57,4.75,0.68,36.03,389.74,-79.42,正常,较大风险
2025/11/13 21:53,监测1,0,0,0,0.57,19.66,112.13,-79.43,正常,一般风险
2025/11/13 21:51,监测1,2.67,4.45,4.63,0.66,33.05,361,-79.45,正常,较大风险
2025/11/13 21:49,监测1,0,0,0,0.57,13.07,108.65,-79.46,正常,一般风险
2025/11/13 21:46,监测1,0,0,0,0.57,15.41,124.42,-79.47,正常,一般风险
2025/11/13 21:44,监测1,2.64,4.4,4.58,0.67,34.89,411.82,-79.48,正常,较大风险
2025/11/13 21:41,监测1,2.79,4.65,4.84,0.68,36.07,428.31,-79.5,正常,较大风险
2025/11/13 21:38,监测1,0,0,0,0.56,14.79,125.42,-79.51,正常,一般风险
2025/11/13 21:36,监测1,2.88,4.8,4.99,0.68,34.46,400.54,-79.52,正常,较大风险
2025/11/13 21:34,监测1,0,0,0,0.57,17.06,79.88,-79.53,正常,一般风险
2025/11/13 21:32,监测1,0,0,0,0.57,13.85,124.9,-79.55,正常,一般风险
2025/11/13 21:29,监测1,0,0,0,0.55,16.96,128.54,-79.56,正常,一般风险
2025/11/13 21:27,监测1,2.76,4.6,4.78,0.68,35.64,349.76,-79.57,正常,较大风险
2025/11/13 21:25,监测1,2.64,4.4,4.57,0.67,37.47,340.74,-79.58,正常,较大风险
2025/11/13 21:22,监测1,2.87,4.78,4.97,0.66,37.78,384.61,-79.6,正常,较大风险
2025/11/13 21:20,监测1,0,0,0,0.55,14.07,103.82,-79.61,正常,一般风险
2025/11/13 21:18,监测1,0,0,0,0.57,13.46,102.12,-79.62,正常,一般风险
2025/11/13 21:16,监测1,0,0,0,0.56,17.03,78.8,-79.63,正常,一般风险
2025/11/13 21:13,监测1,2.85,4.75,4.93,0.67,38.52,370.61,-79.65,正常,较大风险
2025/11/13 21:11,监测1,0,0,0,0.55,16.94,96.48,-79.66,正常,一般风险
2025/11/13 21:09,监测1,2.84,4.73,4.91,0.69,38.45,369.48,-79.67,正常,较大风险
2025/11/13 21:07,监测1,0,0,0,0.55,13.25,94.29,-79.68,正常,一般风险
2025/11/13 21:04,监测1,0,0,0,0.57,18.16,78.22,-79.7,正常,一般风险
2025/11/13 21:02,监测1,0,0,0,0.56,16.33,112.07,-79.71,正常,一般风险
2025/11/13 21:00,监测1,2.75,4.58,4.75,0.67,33.22,374.26,-79.72,正常,较大风险
2025/11/13 20:57,监测1,0,0,0,0.58,12.89,83.32,-79.73,正常,一般风险
2025/11/13 20:54,监测1,0,0,0,0.56,17.09,96.33,-79.75,正常,一般风险
2025/11/13 20:52,监测1,0,0,0,0.58,19.23,96.63,-79.76,正常,一般风险
2025/11/13 20:50,监测1,0,0,0,0.56,15.9,84,-79.77,正常,一般风险
2025/11/13 20:47,监测1,0,0,0,0.58,19.07,130.62,-79.78,正常,一般风险
2025/11/13 20:45,监测1,0,0,0,0.58,17.84,121.12,-79.8,正常,一般风险
2025/11/13 20:43,监测1,2.79,4.65,4.81,0.67,34.46,407.87,-79.81,正常,较大风险
2025/11/13 20:40,监测1,0,0,0,0.55,19.31,122.84,-79.82,正常,一般风险
2025/11/13 20:38,监测1,0,0,0,0.56,17.61,129.6,-79.83,正常,一般风险
2025/11/13 20:36,监测1,0,0,0,0.57,17.62,108.98,-79.85,正常,一般风险
2025/11/13 20:34,监测1,0,0,0,0.55,15.56,107.07,-79.86,正常,一般风险
2025/11/13 20:31,监测1,2.65,4.42,4.56,0.67,35.75,419.65,-79.87,正常,较大风险
2025/11/13 20:29,监测1,0,0,0,0.58,15.95,105.7,-79.88,正常,一般风险
2025/11/13 20:27,监测1,0,0,0,0.55,14.31,99,-79.9,正常,一般风险
2025/11/13 20:25,监测1,0,0,0,0.57,16.24,127.59,-79.91,正常,一般风险
2025/11/13 20:22,监测1,0,0,0,0.57,18.44,94.48,-79.92,正常,一般风险
2025/11/13 20:20,监测1,0,0,0,0.58,19.61,132.11,-79.93,正常,一般风险
2025/11/13 20:18,监测1,0,0,0,0.55,16.28,106.97,-79.95,正常,一般风险
2025/11/13 20:15,监测1,2.7,4.5,4.64,0.66,32.52,373.29,-79.96,正常,较大风险
2025/11/13 20:13,监测1,0,0,0,0.58,18.44,117.37,-79.97,正常,一般风险
2025/11/13 20:10,监测1,2.65,4.42,4.55,0.66,34.41,417.57,-79.98,正常,较大风险
2025/11/13 20:07,监测1,2.66,4.43,4.56,0.65,32.34,401.34,-80,正常,较大风险
2025/11/13 20:05,监测1,0,0,0,0.57,15.87,87.37,-80.01,正常,一般风险
2025/11/13 20:03,监测1,2.84,4.73,4.87,0.68,38.93,420.48,-80.02,正常,较大风险
2025/11/13 20:01,监测1,0,0,0,0.56,12.73,105.35,-80.03,正常,一般风险
2025/11/13 19:58,监测1,0,0,0,0.58,19.9,107.25,-80.05,正常,一般风险
2025/11/13 19:56,监测1,0,0,0,0.58,16.49,114.5,-80.06,正常,一般风险
2025/11/13 19:54,监测1,0,0,0,0.57,15.72,90.62,-80.07,正常,一般风险
2025/11/13 19:52,监测1,0,0,0,0.58,17.91,89.49,-80.08,正常,一般风险
2025/11/13 19:49,监测1,0,0,0,0.56,17.66,85.02,-80.1,正常,一般风险
2025/11/13 19:47,监测1,0,0,0,0.58,14.82,117.8,-80.11,正常,一般风险
2025/11/13 19:45,监测1,0,0,0,0.57,18.04,118.17,-80.12,正常,一般风险
2025/11/13 19:42,监测1,0,0,0,0.56,17.2,97.81,-80.13,正常,一般风险
2025/11/13 19:40,监测1,0,0,0,0.54,14.16,99.67,-80.15,正常,一般风险
2025/11/13 19:38,监测1,0,0,0,0.58,14.61,88.39,-80.16,正常,一般风险
2025/11/13 19:36,监测1,0,0,0,0.57,13.29,87.04,-80.17,正常,一般风险
2025/11/13 19:33,监测1,0,0,0,0.56,17.68,125.01,-80.18,正常,一般风险
2025/11/13 19:31,监测1,2.75,4.58,4.68,0.67,34.17,392.9,-80.2,正常,较大风险
2025/11/13 19:29,监测1,2.73,4.55,4.64,0.66,36.04,424.7,-80.21,正常,较大风险
2025/11/13 19:27,监测1,0,0,0,0.54,18.29,132.4,-80.22,正常,一般风险
2025/11/13 19:23,监测1,0,0,0,0.58,18.45,100.25,-80.23,正常,一般风险
2025/11/13 19:21,监测1,0,0,0,0.56,15.07,111.58,-80.25,正常,一般风险
2025/11/13 19:19,监测1,2.68,4.47,4.55,0.69,36.05,357.85,-80.26,正常,较大风险
2025/11/13 19:16,监测1,0,0,0,0.56,17.12,76.36,-80.27,正常,一般风险
2025/11/13 19:14,监测1,0,0,0,0.57,13.89,96.99,-80.28,正常,一般风险
2025/11/13 19:12,监测1,0,0,0,0.57,15.39,112.29,-80.3,正常,一般风险
2025/11/13 19:09,监测1,0,0,0,0.56,17.61,128.46,-80.31,正常,一般风险
2025/11/13 19:07,监测1,0,0,0,0.57,14.67,96.13,-80.32,正常,一般风险
2025/11/13 19:05,监测1,2.73,4.55,4.61,0.67,36.46,372.28,-80.33,正常,较大风险
2025/11/13 19:03,监测1,0,0,0,0.58,18.68,117.32,-80.35,正常,一般风险
2025/11/13 19:00,监测1,0,0,0,0.58,17.26,112.78,-80.36,正常,一般风险
2025/11/13 18:58,监测1,2.78,4.63,4.69,0.66,37.1,413.54,-80.37,正常,较大风险
2025/11/13 18:56,监测1,0,0,0,0.55,15.84,126.52,-80.38,正常,一般风险
2025/11/13 18:54,监测1,0,0,0,0.55,13.53,115.8,-80.4,正常,一般风险
2025/11/13 18:51,监测1,0,0,0,0.55,17.76,93.46,-80.41,正常,一般风险
2025/11/13 18:49,监测1,2.76,4.6,4.64,0.66,33.82,418.52,-80.42,正常,较大风险
2025/11/13 18:47,监测1,0,0,0,0.58,13.8,119.92,-80.43,正常,一般风险
2025/11/13 18:44,监测1,2.72,4.53,4.57,0.67,36.77,424.57,-80.45,正常,较大风险
2025/11/13 18:42,监测1,0,0,0,0.56,14.72,77.58,-80.46,正常,一般风险
2025/11/13 18:40,监测1,0,0,0,0.54,16.72,126.56,-80.47,正常,一般风险
2025/11/13 18:37,监测1,0,0,0,0.55,16.13,91.95,-80.48,正常,一般风险
2025/11/13 18:34,监测1,0,0,0,0.56,18.62,79.13,-80.5,正常,一般风险
2025/11/13 18:32,监测1,2.9,4.83,4.86,0.68,37.36,392.59,-80.51,正常,较大风险
2025/11/13 18:30,监测1,2.91,4.85,4.87,0.68,38.13,418.41,-80.52,正常,较大风险
2025/11/13 18:27,监测1,0,0,0,0.56,13,131.24,-80.53,正常,一般风险
2025/11/13 18:25,监测1,0,0,0,0.57,16.19,88.89,-80.55,正常,一般风险
2025/11/13 18:23,监测1,0,0,0,0.58,16.53,101.27,-80.56,正常,一般风险
2025/11/13 18:21,监测1,0,0,0,0.57,17.11,100.85,-80.57,正常,一般风险
2025/11/13 18:18,监测1,2.9,4.83,4.84,0.69,34.1,371.18,-80.58,正常,较大风险
2025/11/13 18:16,监测1,0,0,0,0.58,19.19,110.85,-80.6,正常,一般风险
2025/11/13 18:14,监测1,0,0,0,0.56,16.6,122.32,-80.61,正常,一般风险
2025/11/13 18:12,监测1,0,0,0,0.57,15.03,78.32,-80.62,正常,一般风险
2025/11/13 18:09,监测1,0,0,0,0.56,12.7,118.21,-80.63,正常,一般风险
2025/11/13 18:07,监测1,0,0,0,0.58,13.3,132.52,-80.65,正常,一般风险
2025/11/13 18:05,监测1,0,0,0,0.57,13.57,84.15,-80.66,正常,一般风险
2025/11/13 18:02,监测1,0,0,0,0.57,16.74,116.53,-80.67,正常,一般风险
2025/11/13 18:00,监测1,0,0,0,0.56,12.93,136.37,-80.68,正常,一般风险
2025/11/13 17:58,监测1,0,0,0,0.56,19.01,78.8,-80.7,正常,一般风险
2025/11/13 17:56,监测1,0,0,0,0.57,14.97,91.11,-80.71,正常,一般风险
2025/11/13 17:53,监测1,0,0,0,0.55,14.67,99.77,-80.72,正常,一般风险
2025/11/13 17:50,监测1,0,0,0,0.58,19.96,90.07,-80.73,正常,一般风险
2025/11/13 17:48,监测1,2.82,4.7,4.66,0.69,35.12,391.09,-80.75,正常,较大风险
2025/11/13 17:45,监测1,0,0,0,0.58,13.15,97.06,-80.76,正常,一般风险
2025/11/13 17:43,监测1,2.86,4.77,4.72,0.69,38.64,388.06,-80.77,正常,较大风险
2025/11/13 17:41,监测1,0,0,0,0.55,18.48,123.82,-80.78,正常,一般风险
2025/11/13 17:39,监测1,0,0,0,0.58,15.26,121.42,-80.8,正常,一般风险
2025/11/13 17:36,监测1,0,0,0,0.58,19.42,101.01,-80.81,正常,一般风险
2025/11/13 17:34,监测1,2.74,4.57,4.51,0.67,35.14,425.12,-80.82,正常,较大风险
2025/11/13 17:32,监测1,2.68,4.47,4.41,0.66,34.04,356.66,-80.83,正常,较大风险
2025/11/13 17:29,监测1,0,0,0,0.57,14.58,82.67,-80.85,正常,一般风险
2025/11/13 17:27,监测1,2.69,4.48,4.42,0.66,37.87,395.63,-80.86,正常,较大风险
2025/11/13 17:25,监测1,2.79,4.65,4.58,0.69,38.87,408.39,-80.87,正常,较大风险
2025/11/13 17:23,监测1,2.74,4.57,4.5,0.66,32.72,414.24,-80.88,正常,较大风险
2025/11/13 17:20,监测1,2.88,4.8,4.72,0.69,37.25,427.01,-80.9,正常,较大风险
2025/11/13 17:18,监测1,0,0,0,0.58,13.28,110.44,-80.91,正常,一般风险
2025/11/13 17:16,监测1,2.82,4.7,4.62,0.68,36.99,358.33,-80.92,正常,较大风险
2025/11/13 17:14,监测1,0,0,0,0.55,18.47,121.74,-80.93,正常,一般风险
2025/11/13 17:11,监测1,2.87,4.78,4.7,0.67,34.24,384.04,-80.95,正常,较大风险
2025/11/13 17:09,监测1,0,0,0,0.56,19.69,124.46,-80.96,正常,一般风险
2025/11/13 17:07,监测1,2.72,4.53,4.45,0.68,37.99,376.58,-80.97,正常,较大风险
2025/11/13 17:03,监测1,0,0,0,0.58,17.23,81.39,-80.98,正常,一般风险
2025/11/13 17:01,监测1,0,0,0,0.55,16.03,89.18,-81,正常,一般风险
2025/11/13 16:59,监测1,2.81,4.68,4.58,0.69,33.56,413.15,-81.01,正常,较大风险
2025/11/13 16:56,监测1,0,0,0,0.58,18.45,82.55,-81.02,正常,一般风险
2025/11/13 16:54,监测1,0,0,0,0.57,13.77,133.2,-81.03,正常,一般风险
2025/11/13 16:52,监测1,2.92,4.87,4.76,0.68,34.37,440.93,-81.05,正常,较大风险
2025/11/13 16:50,监测1,2.77,4.62,4.51,0.67,37.13,364.17,-81.06,正常,较大风险
2025/11/13 16:47,监测1,0,0,0,0.58,18.44,127.02,-81.07,正常,一般风险
2025/11/13 16:45,监测1,0,0,0,0.57,13.26,123.71,-81.08,正常,一般风险
2025/11/13 16:43,监测1,0,0,0,0.55,16.51,102.95,-81.1,正常,一般风险
2025/11/13 16:41,监测1,0,0,0,0.57,16.16,104.55,-81.11,正常,一般风险
2025/11/13 16:38,监测1,0,0,0,0.56,13.92,85.85,-81.12,正常,一般风险
2025/11/13 16:36,监测1,0,0,0,0.54,19.64,132.37,-81.13,正常,一般风险
2025/11/13 16:34,监测1,2.84,4.73,4.6,0.69,36.8,357.3,-81.15,正常,较大风险
2025/11/13 16:31,监测1,0,0,0,0.55,19.28,109.49,-81.16,正常,一般风险
2025/11/13 16:29,监测1,2.93,4.88,4.75,0.68,35.09,386.42,-81.17,正常,较大风险
2025/11/13 16:27,监测1,0,0,0,0.56,17.13,125.8,-81.18,正常,一般风险
2025/11/13 16:25,监测1,2.87,4.78,4.64,0.69,36.01,434.41,-81.2,正常,较大风险
2025/11/13 16:22,监测1,0,0,0,0.58,18.71,133.2,-81.21,正常,一般风险
2025/11/13 16:20,监测1,0,0,0,0.56,18.37,103.37,-81.22,正常,一般风险
2025/11/13 16:17,监测1,0,0,0,0.55,19.38,125.66,-81.23,正常,一般风险
2025/11/13 16:14,监测1,2.71,4.52,4.38,0.68,33.3,357.14,-81.25,正常,较大风险
2025/11/13 16:12,监测1,0,0,0,0.58,17.49,123.46,-81.26,正常,一般风险
2025/11/13 16:10,监测1,0,0,0,0.55,18.54,129.34,-81.27,正常,一般风险
2025/11/13 16:08,监测1,0,0,0,0.56,13.04,124.55,-81.28,正常,一般风险
2025/11/13 16:05,监测1,0,0,0,0.58,13.77,118.69,-81.3,正常,一般风险
2025/11/13 16:03,监测1,2.83,4.72,4.56,0.68,35.42,375.14,-81.31,正常,较大风险
2025/11/13 16:01,监测1,0,0,0,0.56,18.39,110.4,-81.32,正常,一般风险
2025/11/13 15:59,监测1,0,0,0,0.58,19.07,99.05,-81.33,正常,一般风险
2025/11/13 15:56,监测1,0,0,0,0.57,14.54,98.04,-81.35,正常,一般风险
2025/11/13 15:54,监测1,0,0,0,0.54,16.54,105.9,-81.36,正常,一般风险
2025/11/13 15:52,监测1,0,0,0,0.55,14.2,127.67,-81.37,正常,一般风险
2025/11/13 15:49,监测1,0,0,0,0.58,15.26,134.45,-81.38,正常,一般风险
2025/11/13 15:47,监测1,0,0,0,0.56,14.29,89.54,-81.4,正常,一般风险
2025/11/13 15:45,监测1,2.84,4.73,4.56,0.68,36.96,396.67,-81.41,正常,较大风险
2025/11/13 15:43,监测1,2.82,4.7,4.53,0.68,36.34,425.18,-81.42,正常,较大风险
2025/11/13 15:40,监测1,0,0,0,0.58,15.67,101.8,-81.43,正常,一般风险
2025/11/13 15:38,监测1,2.87,4.78,4.61,0.69,37.98,371.7,-81.45,正常,较大风险
2025/11/13 15:36,监测1,2.76,4.6,4.43,0.67,36.04,416.84,-81.46,正常,较大风险
2025/11/13 15:34,监测1,0,0,0,0.56,17.64,123.95,-81.47,正常,一般风险
2025/11/13 15:30,监测1,0,0,0,0.55,18.13,81.64,-81.48,正常,一般风险
2025/11/13 15:28,监测1,0,0,0,0.55,18.6,95.92,-81.5,正常,一般风险
2025/11/13 15:26,监测1,2.87,4.78,4.6,0.68,37.57,394.4,-81.51,正常,较大风险
2025/11/13 15:23,监测1,0,0,0,0.57,12.63,88.88,-81.52,正常,一般风险
2025/11/13 15:21,监测1,2.81,4.68,4.5,0.67,37.28,412.33,-81.53,正常,较大风险
2025/11/13 15:19,监测1,0,0,0,0.55,18.58,104.25,-81.55,正常,一般风险
2025/11/13 15:16,监测1,0,0,0,0.56,15.16,125.73,-81.56,正常,一般风险
2025/11/13 15:14,监测1,0,0,0,0.58,13.59,132.77,-81.57,正常,一般风险
2025/11/13 15:12,监测1,2.83,4.72,4.53,0.69,36.03,389.07,-81.58,正常,较大风险
2025/11/13 15:10,监测1,0,0,0,0.57,15.76,133.73,-81.6,正常,一般风险
2025/11/13 15:07,监测1,0,0,0,0.57,19.45,108.19,-81.61,正常,一般风险
2025/11/13 15:05,监测1,2.71,4.52,4.34,0.67,36,354.7,-81.62,正常,较大风险
2025/11/13 15:03,监测1,0,0,0,0.55,14.17,86.02,-81.63,正常,一般风险
2025/11/13 15:01,监测1,0,0,0,0.58,17.19,98.81,-81.65,正常,一般风险
2025/11/13 14:58,监测1,0,0,0,0.57,14.67,114.07,-81.66,正常,一般风险
2025/11/13 14:56,监测1,2.85,4.75,4.56,0.69,35.08,374.37,-81.67,正常,较大风险
2025/11/13 14:54,监测1,2.88,4.8,4.61,0.67,38.51,437.88,-81.68,正常,较大风险
2025/11/13 14:51,监测1,0,0,0,0.55,18.5,118.68,-81.7,正常,一般风险
2025/11/13 14:49,监测1,0,0,0,0.56,14.81,119.65,-81.71,正常,一般风险
2025/11/13 14:46,监测1,0,0,0,0.58,15.78,105.28,-81.72,正常,一般风险
2025/11/13 14:44,监测1,0,0,0,0.58,14.5,116.74,-81.73,正常,一般风险
2025/11/13 14:41,监测1,0,0,0,0.55,12.6,104.01,-81.75,正常,一般风险
2025/11/13 14:39,监测1,2.78,4.63,4.45,0.67,38.94,377.36,-81.76,正常,较大风险
2025/11/13 14:37,监测1,2.89,4.82,4.62,0.69,38.91,395.05,-81.77,正常,较大风险
2025/11/13 14:34,监测1,0,0,0,0.58,15.93,81.33,-81.78,正常,一般风险
2025/11/13 14:32,监测1,2.86,4.77,4.58,0.69,33.69,429.92,-81.8,正常,较大风险
2025/11/13 14:30,监测1,2.94,4.9,4.7,0.67,36.96,380.53,-81.81,正常,较大风险
2025/11/13 14:28,监测1,0,0,0,0.57,18.83,107.47,-81.82,正常,一般风险
2025/11/13 14:25,监测1,0,0,0,0.58,18.01,133.76,-81.83,正常,一般风险
2025/11/13 14:23,监测1,0,0,0,0.58,16.13,93.94,-81.85,正常,一般风险
2025/11/13 14:21,监测1,0,0,0,0.58,13.15,85.23,-81.86,正常,一般风险
2025/11/13 14:19,监测1,0,0,0,0.58,15.83,112.54,-81.87,正常,一般风险
2025/11/13 14:16,监测1,0,0,0,0.57,17.36,98.7,-81.88,正常,一般风险
2025/11/13 14:14,监测1,0,0,0,0.58,13.6,119.69,-81.9,正常,一般风险
2025/11/13 14:12,监测1,0,0,0,0.56,14.74,100.98,-81.91,正常,一般风险
2025/11/13 14:09,监测1,0,0,0,0.58,18.35,103.89,-81.92,正常,一般风险
